time,Y,Ym,Yl,Yu,U,Um,Ul,Uu,Mode,Control
300,0.04200073092985507,0.054,0.0,0.20806585808030789,48.33672442891856,41.067,39.420823116303147,57.252625741533969,y,6
301,0.09990727728826963,0.067,0.0,0.26196588005931332,64.31290914013039,59.208,55.239912567412475,73.385905712848299,y,6
302,0.13671869568543604,0.051,0.0,0.29966674781624825,73.21945968898723,63.8,64.148270529370635,82.290648848603823,y,7
303,0.0939831867490867,0.056,0.0,0.25722478792694758,77.50312917015697,68.338,68.39856267464198,86.607695665671955,y,7
304,0.1750301710739709,0.057,0.051175095405042698,0.29888524674289907,83.58265866096909,77.461,74.496762243623579,92.668555078314597,g,8
305,0.11969948710536366,0.056,0.0,0.28332455463852713,78.5709369360286,73.867,69.367463067802959,87.774410804254245,y,8
306,0.0906493532559689,0.058,0.0,0.25394606152946175,71.01763233356587,72.0,61.869958073506467,80.165306593625274,y,8
307,0.06939785176019785,0.054,0.0,0.23264139221083202,64.36981177274586,70.271,55.249273297647932,73.490350247843793,y,7
308,0.09258740539940528,0.052,0.0,0.25577054595955084,64.63635054527265,73.662,55.402100368253635,73.870600722291655,y,7
309,0.1180084151883154,0.058,0.0,0.28152700852902701,65.41048895465508,73.267,56.068792538406626,74.752185370903533,y,7
310,0.08791488477140698,0.054,0.0,0.25163122389620862,69.07529921565526,74.534,59.620291618698857,78.53030681261167,y,7
311,0.09213549112567317,0.056,0.0,0.25604119776682882,72.1658030048726,73.667,62.692741415523805,81.638864594221388,y,7
312,0.09914775280072789,0.053,0.0,0.26306548771803417,70.35570424087553,69.867,60.875862726997482,79.835545754753568,y,7
313,0.10105702704423514,0.058,0.0,0.26501166311276114,68.7122784622172,68.533,59.241667606117851,78.182889318316541,y,7
314,0.10577684072453013,0.054,0.0,0.26990356556459438,69.13489966106812,69.669,59.682432923202931,78.587366398933312,y,7
315,0.0884863450316284,0.056,0.0,0.25253584417946912,65.45453757603156,65.667,55.98512736261651,74.923947789446601,y,7
316,0.11254176380968345,0.056,0.0,0.23513590180524416,62.39270427797727,64.199,52.953449863351352,71.831958692603195,g,7
317,0.11090065301281071,0.057,0.0,0.23215418986472514,58.98032828768967,61.867,49.578205071699188,68.382451503680159,g,7
318,0.06111708810676351,0.059,0.0,0.22516806325113584,53.9622092286823,57.933,44.691006106248821,63.233412351115774,y,6
319,0.058605341842518754,0.057,0.0,0.22274692639832791,53.602090327486906,59.188,44.351239897469888,62.852940757503923,y,6
320,0.08050751606013794,0.054,0.0,0.24444330349388005,54.697031880146824,59.416,45.507590656455079,63.886473103838568,y,6
321,0.07798598421745469,0.053,0.0,0.24195543670083797,52.36234710850495,55.0,43.186231270851906,61.538462946157992,y,5
322,0.09520378234791688,0.058,0.0,0.25924126607893228,54.142692730032536,56.667,45.1556113067913,63.129774153273772,y,5
323,0.08080217292298969,0.06,0.0,0.24482933617633568,53.04590835165523,53.863,44.060012326395039,62.031804376915417,y,5
324,0.0987238516871317,0.066,0.0,0.26289339995588745,51.249242694711484,51.933,42.449766945458023,60.048718443964944,y,5
325,0.07933539844890874,0.057,0.0,0.24341037520267847,53.451417718105404,55.199,44.9722358748107,61.930599561400108,y,4
326,0.1385809153673142,0.064,0.0,0.3037180200249206,51.46901262332078,52.4,43.168908793504549,59.769116453137009,y,4
327,0.1116549451706099,0.072,0.0,0.23294690822468186,56.723962227551624,58.133,48.362422046840948,65.0855024082623,g,4
328,0.10895926264257932,0.061,0.0,0.23037026508806291,57.00351133525202,56.471,48.641855765930032,65.365166904574011,g,4
329,0.18475180065884989,0.094,0.015790258594389039,0.35371334272331073,62.01235380814876,62.067,53.622870774165371,70.401836842132155,y,5
330,0.12696685473732228,0.09,0.0,0.29263093365919413,59.32767062287263,57.864,50.909838350197703,67.74550289554756,y,5
331,0.10485540036255417,0.054,0.0,0.27046983382091377,56.344939103953465,57.134,47.922230745062457,64.767647462844479,y,5
332,0.10027594004291455,0.06,0.0,0.26596980024164718,56.18030685330177,58.8,47.782962002388743,64.577651704214801,y,5
333,0.10669256023851585,0.058,0.0,0.2725826524869514,53.63227135556016,56.133,45.298273626776002,61.966269084344312,y,5
334,0.1026434126548865,0.06,0.0,0.26871281036110611,49.14553096896603,52.333,40.831988650010608,57.459073287921449,y,5
335,0.0920127686572605,0.065,0.0,0.25807779776052664,48.682959848895734,53.133,40.344625528613953,57.021294169177516,y,5
336,0.1070088956051597,0.062,0.0,0.27331731363861012,47.452416890775766,50.8,39.168847834786277,55.735985946765254,y,5
337,0.07745793252241641,0.062,0.0,0.24368431439796656,46.35686385918601,49.067,38.081074892680725,54.632652825691288,y,4
338,0.11875281138426332,0.063,0.0,0.285442139487529,47.42085856845665,49.6,39.131811104692318,55.709906032220985,y,4
339,0.11028397908819976,0.089,0.0,0.2315921386941226,55.46499799336334,56.467,47.060644286712744,63.869351700013937,g,4
340,0.12768820427439312,0.08,0.0,0.29500783495427929,53.86262791391658,51.067,45.427389464946856,62.29786636288631,y,5
341,0.07610938983854629,0.068,0.0,0.2431369421427019,47.754352880665806,46.4,39.262268707715435,56.246437053616177,y,5
342,0.10019198898481317,0.06,0.0,0.26775304243890291,38.08227305615935,40.333,29.538391796994745,46.626154315323959,y,5
343,0.06397104203594262,0.059,0.0,0.2317830385113597,33.49149301590262,39.467,24.954285262248305,42.028700769556934,y,4
344,0.10671291595438526,0.058,0.0,0.22715495075742381,27.962130918914234,34.333,19.431795163343516,36.492466674484952,g,4
345,0.108179040538708,0.057,0.0,0.22903711766969037,28.4642047226331,35.267,19.862716986364234,37.065692458901964,g,4
346,0.10805419053069135,0.058,0.0,0.22921386228239141,28.663471077153474,32.735,20.037156189604708,37.28978596470224,g,4
347,0.10638388896065082,0.062,0.0,0.22760002248401118,28.486853835066285,30.133,19.894347475548429,37.07936019458414,g,4
348,0.09482961219353181,0.057,0.0,0.21614854953483431,25.841325481657435,26.6,17.261242931048674,34.4214080322662,g,4
349,0.08448917296197857,0.052,0.0,0.20581686239056315,23.40913902278774,24.265,14.860501716139712,31.95777632943577,g,4
350,0.07304607776066002,0.053,0.0,0.19338988263902629,20.30299340989842,21.333,11.753181908251257,28.852804911545583,g,3
351,0.07947948784759738,0.05,0.0,0.199794336299849,22.473644669796954,24.4,13.920012310714364,31.027277028879546,g,3
352,0.07180667552209227,0.059,0.0,0.19195667876097144,20.172500280229286,20.4,11.616719841971351,28.72828071848722,g,2
353,0.06998668578103491,0.066,0.0,0.19014072467858614,19.5469411910047,20.666,10.991184912840177,28.102697469169222,g,2
354,0.0662561335566964,0.074,0.0,0.18645525169640609,17.961431046020323,19.067,9.4069073047498524,26.515954787290795,g,2
355,0.06477731044241113,0.065,0.0,0.18502521469872046,17.277423030374358,18.8,8.7243339307440895,25.830512130004628,g,2
356,0.06421523930261644,0.07,0.0,0.18447297460387896,16.96386641192028,18.4,8.4248134950152309,25.502919328825328,g,2
357,0.06272843896139066,0.068,0.0,0.18314388650601399,16.053727393809595,17.2,7.5245326402749271,24.582922147344263,g,2
358,0.06360816946311049,0.064,0.0,0.18383528615003364,16.601505967447537,17.733,8.0757713913390141,25.127240543556059,g,2
359,0.06642325851394115,0.079,0.0,0.18635740598792266,17.992917860639807,18.666,9.5090701921269236,26.47676552915269,g,2
360,0.07473316538013083,0.088,0.0,0.1945483215344202,21.142780394731716,21.068,12.677656857395428,29.607903932068005,g,2
361,0.08127093219320232,0.085,0.0,0.20108689466943408,23.175985882226627,21.865,14.710344803128661,31.64162696132459,g,2
362,0.09868927649089387,0.246,0.0,0.22070736715248496,26.92704573428773,25.475,18.464805851393287,35.389285617182175,g,2
363,0.13786441426937746,0.271,0.01413216550556716,0.26159666303318774,36.968780860092465,35.067,28.408555752091388,45.529005968093543,g,5
364,0.044588898175213,0.051,0.0,0.212715911601118,42.59157553124341,37.8,34.032717376237599,51.150433686249215,y,6
365,0.11118317276654602,0.064,0.0,0.23669946508234435,52.888964633271996,48.335,44.284599975328462,61.493329291215531,g,6
